Image ID,File Name,No. of Faces,Real Face Count,Fake Face Count
42763,Images/Train/fa273a4821.jpg,2,0,2
42764,Images/Train/c7d5bc1fa4.jpg,5,2,3
42765,Images/Train/f606a6658b.jpg,3,1,2
42766,Images/Train/12f64d33c9.jpg,5,2,3
42767,Images/Train/7815c0c16a.jpg,3,2,1
42768,Images/Train/164bc85005.jpg,2,1,1
42769,Images/Train/b4b964919f.jpg,3,0,3
42770,Images/Train/230e6925de.jpg,1,0,1
42771,Images/Train/52865975a0.jpg,7,5,2
42772,Images/Train/cf8b8e8a9e.jpg,3,1,2
42773,Images/Train/98e0f188f1.jpg,2,1,1
42774,Images/Train/3f5f4cdf16.jpg,2,1,1
42775,Images/Train/016e753bb5.jpg,2,0,2
42776,Images/Train/e6d13da81e.jpg,1,0,1
42777,Images/Train/23335e4c93.jpg,3,0,3
42778,Images/Train/3e17b55808.jpg,3,0,3
42779,Images/Train/f750cefa02.jpg,8,1,7
42780,Images/Train/02f160e95a.jpg,1,0,1
42781,Images/Train/4dccb9df77.jpg,3,2,1
42782,Images/Train/4958bf840b.jpg,6,3,3
42783,Images/Train/f936b1930e.jpg,2,1,1
42784,Images/Train/83ebacc693.jpg,3,2,1
42785,Images/Train/8338375289.jpg,4,3,1
42786,Images/Train/731b7bf72f.jpg,1,1,0
42787,Images/Train/c22be37329.jpg,4,2,2
42788,Images/Train/7d6ef6511e.jpg,3,2,1
42789,Images/Train/ee53ce5278.jpg,2,1,1
42790,Images/Train/7ebd47d803.jpg,3,1,2
42791,Images/Train/369945723f.jpg,2,1,1
42792,Images/Train/f22edd7020.jpg,11,6,5
42793,Images/Train/75c78bd39e.jpg,3,0,3
42794,Images/Train/3407d57e23.jpg,3,0,3
42795,Images/Train/072eac79e3.jpg,2,1,1
42796,Images/Train/6125b881f0.jpg,4,3,1
42797,Images/Train/4bf4601804.jpg,4,3,1
42798,Images/Train/fdd8587b93.jpg,2,1,1
42799,Images/Train/e9406c50be.jpg,1,0,1
42800,Images/Train/dbe07f683a.jpg,2,0,2
42801,Images/Train/7796d99e7b.jpg,1,0,1
42802,Images/Train/e5fd131728.jpg,6,5,1
42803,Images/Train/be45e893e5.jpg,23,22,1
42804,Images/Train/4a56d62883.jpg,6,5,1
42805,Images/Train/b78b46c3da.jpg,2,0,2
42806,Images/Train/ecc14a785f.jpg,5,4,1
42807,Images/Train/3ddcaa5da1.jpg,4,4,0
42808,Images/Train/d14be0e26b.jpg,2,0,2
42809,Images/Train/315dfed4ae.jpg,3,1,2
42810,Images/Train/63a039cdf3.jpg,2,1,1
42811,Images/Train/b040e2e7c8.jpg,2,0,2
42812,Images/Train/fae82e851c.jpg,1,0,1
42813,Images/Train/f302573a6c.jpg,2,1,1
42814,Images/Train/250045a8e9.jpg,3,2,1
42815,Images/Train/4b21ed8ba5.jpg,1,0,1
42816,Images/Train/5a3bfa8b2a.jpg,3,2,1
42817,Images/Train/e0b06643a9.jpg,2,1,1
42818,Images/Train/a7645adb86.jpg,2,1,1
42819,Images/Train/922242031f.jpg,7,6,1
42820,Images/Train/6f3156c8cc.jpg,2,1,1
42821,Images/Train/b66b736b21.jpg,2,0,2
42822,Images/Train/b879c362ad.jpg,2,1,1
42823,Images/Train/fb334787cb.jpg,6,4,2
42824,Images/Train/bbe1b0dbd8.jpg,2,1,1
42825,Images/Train/19349ee4f7.jpg,3,1,2
42826,Images/Train/5838824206.jpg,2,1,1
42827,Images/Train/9ef00134af.jpg,2,2,0
42828,Images/Train/091d5f3799.jpg,2,1,1
42829,Images/Train/57e551920b.jpg,3,1,2
42830,Images/Train/4a0919e74f.jpg,2,1,1
42831,Images/Train/721115660d.jpg,2,1,1
42832,Images/Train/ac1e9f70d7.jpg,4,3,1
42833,Images/Train/041c2df836.jpg,2,1,1
42834,Images/Train/2cbbed9fb5.jpg,2,1,1
42835,Images/Train/079fab1936.jpg,2,1,1
42836,Images/Train/6ac329c4a1.jpg,3,2,1
42837,Images/Train/26489af961.jpg,1,0,1
42838,Images/Train/4c4a73bbc5.jpg,4,3,1
42839,Images/Train/0c597fab4b.jpg,2,0,2
42840,Images/Train/b97e8b136b.jpg,2,1,1
42841,Images/Train/d38e42e2de.jpg,3,1,2
42842,Images/Train/ac54a167b8.jpg,2,1,1
42843,Images/Train/236558dc4e.jpg,1,0,1
42844,Images/Train/274c9c42b3.jpg,1,0,1
42845,Images/Train/9e3bb6fd84.jpg,2,1,1
42846,Images/Train/ce75b34263.jpg,3,2,1
42847,Images/Train/6fddece2e3.jpg,6,5,1
42848,Images/Train/e217de0978.jpg,3,0,3
42849,Images/Train/2308c02bc2.jpg,2,0,2
42850,Images/Train/b4f683d6ec.jpg,3,2,1
42851,Images/Train/3c6a477f8a.jpg,2,1,1
42852,Images/Train/dbbeebbded.jpg,1,0,1
42853,Images/Train/418b9f3e64.jpg,2,1,1
42854,Images/Train/d86bd88718.jpg,2,1,1
42855,Images/Train/47fa0c1803.jpg,3,2,1
42856,Images/Train/d40ffb9b2e.jpg,5,2,3
42857,Images/Train/a87bb4e062.jpg,2,1,1
42858,Images/Train/73d799f4e8.jpg,2,0,2
42859,Images/Train/34c3878b83.jpg,5,3,2
42860,Images/Train/0f163c6c45.jpg,4,2,2
42861,Images/Train/7d68526919.jpg,10,7,3
42862,Images/Train/0c2f29deeb.jpg,2,0,2
42863,Images/Train/ab86ea2268.jpg,3,0,3
42864,Images/Train/90a61ca0da.jpg,2,0,2
42865,Images/Train/52cb4faec3.jpg,2,0,2
42866,Images/Train/d09b9b608f.jpg,2,1,1
42867,Images/Train/005f4dc61f.jpg,3,1,2
42868,Images/Train/8ea6729feb.jpg,5,4,1
42869,Images/Train/3231515e54.jpg,2,1,1
42870,Images/Train/8c80f8f52c.jpg,2,0,2
42871,Images/Train/524eb1283a.jpg,2,1,1
42872,Images/Train/c7ecb52ba7.jpg,9,8,1
42873,Images/Train/cb1cd1a137.jpg,11,10,1
42874,Images/Train/9452d6c710.jpg,3,2,1
42875,Images/Train/72c5d5eca1.jpg,1,0,1
42876,Images/Train/d5adbcca43.jpg,2,1,1
42877,Images/Train/d714246f5d.jpg,2,1,1
42878,Images/Train/6805b66bce.jpg,2,0,2
42879,Images/Train/45037c5705.jpg,3,2,1
42880,Images/Train/5820cf098f.jpg,2,0,2
42881,Images/Train/2a1a02c793.jpg,5,3,2
42882,Images/Train/4d69daa30e.jpg,11,10,1
42883,Images/Train/be9af504bd.jpg,1,0,1
42884,Images/Train/ab669a17f0.jpg,5,2,3
42885,Images/Train/24aa202917.jpg,2,1,1
42886,Images/Train/1406ab5d20.jpg,2,1,1
42887,Images/Train/55d1b66a1e.jpg,2,1,1
42888,Images/Train/fbdfd030b0.jpg,5,2,3
42889,Images/Train/34ef1ff8eb.jpg,2,1,1
42890,Images/Train/5367f2c836.jpg,2,0,2
42891,Images/Train/f80b432e22.jpg,1,0,1
42892,Images/Train/bb5daff1db.jpg,4,1,3
42893,Images/Train/ef0e7d28f8.jpg,5,3,2
42894,Images/Train/72716565e4.jpg,3,2,1
42895,Images/Train/6700677df7.jpg,5,4,1
42896,Images/Train/6409f6dcde.jpg,2,1,1
42897,Images/Train/d981242b74.jpg,6,4,2
42898,Images/Train/c6484e1183.jpg,2,1,1
42899,Images/Train/8504e0c5e6.jpg,3,2,1
42900,Images/Train/cdbdcef848.jpg,2,0,2
42901,Images/Train/aefc28584f.jpg,2,1,1
42902,Images/Train/e2bed20e7b.jpg,2,1,1
42903,Images/Train/ac2e74c1b5.jpg,2,1,1
42904,Images/Train/8312c11169.jpg,3,2,1
42905,Images/Train/7f976c46bb.jpg,2,0,2
42906,Images/Train/131cde8774.jpg,1,1,0
42907,Images/Train/4b08ae4d41.jpg,6,2,4
42908,Images/Train/54d0593155.jpg,2,1,1
42909,Images/Train/91803f8cb8.jpg,2,1,1
42910,Images/Train/a4c382a18f.jpg,1,1,0
42911,Images/Train/4df3549a11.jpg,4,3,1
42912,Images/Train/94bfdb445a.jpg,2,0,2
42913,Images/Train/e281f2560c.jpg,3,2,1
42914,Images/Train/492439851e.jpg,3,2,1
42915,Images/Train/4417de5031.jpg,2,1,1
42916,Images/Train/e9c60d7e71.jpg,5,4,1
42917,Images/Train/76304c1799.jpg,2,1,1
42918,Images/Train/66afa722ae.jpg,8,4,4
42919,Images/Train/768f11eeb5.jpg,2,1,1
42920,Images/Train/baecc25ca1.jpg,5,4,1
42921,Images/Train/64e0704ee0.jpg,5,4,1
42922,Images/Train/2be7ff7552.jpg,2,1,1
42923,Images/Train/a0bed3026a.jpg,1,0,1
42924,Images/Train/78cd600d39.jpg,10,7,3
42925,Images/Train/cac41b8cf7.jpg,2,1,1
42926,Images/Train/1efbeb62b3.jpg,6,2,4
42927,Images/Train/d0581a97be.jpg,2,1,1
42928,Images/Train/a63fbcb8b0.jpg,2,1,1
42929,Images/Train/ad904afbdb.jpg,3,2,1
42930,Images/Train/812fd87a6e.jpg,2,0,2
42931,Images/Train/38ec165ce7.jpg,3,2,1
42932,Images/Train/a4e987838d.jpg,3,1,2
42933,Images/Train/eecbba2fec.jpg,2,1,1
42934,Images/Train/81bc85cd87.jpg,2,1,1
42935,Images/Train/1f7cc4b1e2.jpg,2,1,1
42936,Images/Train/5f38bfe5b7.jpg,2,0,2
42937,Images/Train/16a974f824.jpg,2,0,2
42938,Images/Train/f15c81ca43.jpg,13,8,5
42939,Images/Train/a25757d496.jpg,5,3,2
42940,Images/Train/d9eba4185f.jpg,2,1,1
42941,Images/Train/64dde94606.jpg,2,0,2
42942,Images/Train/52ba0e4be0.jpg,2,1,1
42943,Images/Train/1881b6839c.jpg,4,3,1
42944,Images/Train/8c74921e6f.jpg,2,0,2
42945,Images/Train/27bb0d5956.jpg,2,1,1
42946,Images/Train/6d7255f6de.jpg,3,2,1
42947,Images/Train/e8d27387ce.jpg,3,1,2
42948,Images/Train/098f8bbcf9.jpg,2,1,1
42949,Images/Train/385d65d157.jpg,2,1,1
42950,Images/Train/4b085d6b3b.jpg,2,1,1
42951,Images/Train/0777f896c7.jpg,5,3,2
42952,Images/Train/4951043e4d.jpg,2,1,1
42953,Images/Train/ec5dab1b09.jpg,5,2,3
42954,Images/Train/1968d19794.jpg,5,1,4
42955,Images/Train/1423b19859.jpg,2,1,1
42956,Images/Train/c25bde656d.jpg,2,1,1
42957,Images/Train/e82f32e683.jpg,3,2,1
42958,Images/Train/0c458d9399.jpg,2,1,1
42959,Images/Train/23ef770305.jpg,6,4,2
42960,Images/Train/beac2decf7.jpg,2,1,1
42961,Images/Train/1506326151.jpg,2,1,1
42962,Images/Train/ee4483b8d4.jpg,2,1,1
42963,Images/Train/24c59f3835.jpg,2,1,1
42964,Images/Train/12f7f80869.jpg,8,4,4
42965,Images/Train/60754de7c7.jpg,3,2,1
42966,Images/Train/1972b93630.jpg,2,0,2
42967,Images/Train/80b60b51a7.jpg,2,1,1
42968,Images/Train/2b74fff989.jpg,37,34,3
42969,Images/Train/dcf0bfe7ec.jpg,2,1,1
42970,Images/Train/7ff3c0d36e.jpg,3,1,2
42971,Images/Train/be7269c368.jpg,4,3,1
42972,Images/Train/dd8cf63352.jpg,3,1,2
42973,Images/Train/d30cf98bcb.jpg,2,1,1
42974,Images/Train/79c3570ee4.jpg,3,2,1
42975,Images/Train/b7fa741ee6.jpg,2,0,2
42976,Images/Train/3c733d3ea1.jpg,9,8,1
42977,Images/Train/8106e7ca4f.jpg,3,1,2
42978,Images/Train/ff328ca368.jpg,2,0,2
42979,Images/Train/85061b34c6.jpg,3,0,3
42980,Images/Train/1177e9f8de.jpg,2,1,1
42981,Images/Train/f0917f3217.jpg,2,1,1
42982,Images/Train/392fe2b081.jpg,1,0,1
42983,Images/Train/5384a652ae.jpg,1,0,1
42984,Images/Train/83a62e62b7.jpg,1,0,1
42985,Images/Train/71bc5c114a.jpg,1,0,1
42986,Images/Train/a26c153e08.jpg,2,1,1
42987,Images/Train/51e287be27.jpg,5,2,3
42988,Images/Train/0e231655ed.jpg,2,0,2
42989,Images/Train/0390ff8d10.jpg,2,0,2
42990,Images/Train/80d80b25cd.jpg,2,1,1
42991,Images/Train/69f9d74010.jpg,1,0,1
42992,Images/Train/b9c85819b0.jpg,2,2,0
42993,Images/Train/8020d92cef.jpg,2,1,1
42994,Images/Train/ae7e34a3e1.jpg,1,0,1
42995,Images/Train/73fa0ce9fb.jpg,2,1,1
42996,Images/Train/c45b1a2a36.jpg,2,0,2
42997,Images/Train/ad517dbff1.jpg,6,4,2
42998,Images/Train/40ec6c1442.jpg,2,0,2
42999,Images/Train/70e407a3a7.jpg,2,1,1
43000,Images/Train/707d3b5096.jpg,4,3,1
43001,Images/Train/f487cfb41a.jpg,3,2,1
43002,Images/Train/ce64ca0a28.jpg,5,4,1
43003,Images/Train/22e788b196.jpg,4,3,1
43004,Images/Train/28d85fa01a.jpg,3,1,2
43005,Images/Train/109688378e.jpg,3,1,2
43006,Images/Train/34a7df48a0.jpg,2,0,2
43007,Images/Train/42fb6aa9f1.jpg,2,0,2
43008,Images/Train/3d63ebdb60.jpg,2,1,1
43009,Images/Train/232cf73ff2.jpg,7,5,2
43010,Images/Train/ac6a1fac28.jpg,3,2,1
43011,Images/Train/930eb49338.jpg,2,1,1
43012,Images/Train/4f2763711c.jpg,3,2,1
43013,Images/Train/33f4591fd1.jpg,8,7,1
43014,Images/Train/0212d6473e.jpg,2,1,1
43015,Images/Train/4752c01f74.jpg,1,0,1
43016,Images/Train/bed24e0135.jpg,7,4,3
43017,Images/Train/19f549dc3e.jpg,4,2,2
43018,Images/Train/21975234c6.jpg,3,1,2
43019,Images/Train/f70c0f8dd5.jpg,5,3,2
43020,Images/Train/419b91c5b5.jpg,2,0,2
43021,Images/Train/779bb3b0cd.jpg,5,4,1
43022,Images/Train/ea7a22b0dc.jpg,2,1,1
43023,Images/Train/ebad2ede61.jpg,2,1,1
43024,Images/Train/7f8b18afd4.jpg,2,1,1
43025,Images/Train/2a9cd42f18.jpg,2,1,1
43026,Images/Train/36fa47d8a6.jpg,5,4,1
43027,Images/Train/532b055c07.jpg,5,4,1
43028,Images/Train/830469c631.jpg,2,1,1
43029,Images/Train/a5a33d03af.jpg,3,2,1
43030,Images/Train/998f753e2e.jpg,3,2,1
43031,Images/Train/8b5ebd791e.jpg,2,1,1
43032,Images/Train/1590cc2c5e.jpg,3,2,1
43033,Images/Train/af580838ec.jpg,2,1,1
43034,Images/Train/01bbb1cb0b.jpg,2,1,1
43035,Images/Train/3607418fbc.jpg,2,1,1
43036,Images/Train/44a6c3292d.jpg,7,3,4
43037,Images/Train/d7d1645abc.jpg,4,2,2
43038,Images/Train/edceda89af.jpg,4,2,2
43039,Images/Train/00e6db812f.jpg,2,1,1
43040,Images/Train/cca14d0037.jpg,2,0,2
43041,Images/Train/5144876ca2.jpg,2,0,2
43042,Images/Train/e56847c0ec.jpg,2,0,2
43043,Images/Train/1e10cf5eea.jpg,2,1,1
43044,Images/Train/98d9991b7f.jpg,3,0,3
43045,Images/Train/c7d19a08d4.jpg,2,0,2
43046,Images/Train/f9116df05e.jpg,3,0,3
43047,Images/Train/2ef32adc7c.jpg,4,2,2
43048,Images/Train/3897f92fb8.jpg,6,4,2
43049,Images/Train/50810f677e.jpg,3,2,1
43050,Images/Train/cc8a135cef.jpg,3,1,2
43051,Images/Train/921b67ad13.jpg,2,1,1
43052,Images/Train/11907eef89.jpg,2,1,1
43053,Images/Train/3d20e4669a.jpg,2,0,2
43054,Images/Train/ab2b04057a.jpg,4,3,1
43055,Images/Train/47eeac7856.jpg,2,1,1
43056,Images/Train/4bb77b2a4b.jpg,2,0,2
43057,Images/Train/cb286bbec0.jpg,5,3,2
43058,Images/Train/9eefc96a30.jpg,2,0,2
43059,Images/Train/a368ad388e.jpg,7,3,4
43060,Images/Train/c9d5ef612a.jpg,2,0,2
43061,Images/Train/ed4f06d161.jpg,2,0,2
43062,Images/Train/14faacb8ec.jpg,4,3,1
43063,Images/Train/0362ef10d9.jpg,2,1,1
43064,Images/Train/8514d458d9.jpg,2,1,1
43065,Images/Train/0f672f37b9.jpg,2,1,1
43066,Images/Train/031709728c.jpg,2,0,2
43067,Images/Train/e7b64fe787.jpg,5,4,1
43068,Images/Train/1bcacb1296.jpg,5,4,1
43069,Images/Train/001418ad3c.jpg,5,4,1
43070,Images/Train/05789731f0.jpg,3,0,3
43071,Images/Train/8b4a884865.jpg,3,2,1
43072,Images/Train/4801e86155.jpg,2,0,2
43073,Images/Train/89ab30127a.jpg,3,2,1
43074,Images/Train/3b11131123.jpg,2,1,1
43075,Images/Train/8706be326a.jpg,12,10,2
43076,Images/Train/5addde7cde.jpg,7,4,3
43077,Images/Train/fb0141b065.jpg,3,1,2
43078,Images/Train/b5191d96f2.jpg,2,1,1
43079,Images/Train/9a7dfce775.jpg,4,1,3
43080,Images/Train/3c0548fb6f.jpg,2,0,2
43081,Images/Train/ac609f57b5.jpg,15,10,5
43082,Images/Train/03de8fc159.jpg,3,0,3
43083,Images/Train/f290228f62.jpg,4,3,1
43084,Images/Train/a5b8840afb.jpg,7,4,3
43085,Images/Train/89b12956f4.jpg,5,4,1
43086,Images/Train/9283a039a8.jpg,5,4,1
43087,Images/Train/e700ac42b6.jpg,3,0,3
43088,Images/Train/b6c5db8612.jpg,2,1,1
43089,Images/Train/9bd2bbca33.jpg,2,0,2
43090,Images/Train/cefb5b9754.jpg,2,1,1
43091,Images/Train/c9bc566e8e.jpg,12,10,2
43092,Images/Train/543e446375.jpg,2,0,2
43093,Images/Train/768cb5da98.jpg,9,6,3
43094,Images/Train/62b10bb449.jpg,2,0,2
43095,Images/Train/b5b6d4d159.jpg,2,1,1
43096,Images/Train/f1fb78d492.jpg,3,1,2
43097,Images/Train/762420bad3.jpg,5,4,1
43098,Images/Train/29d568d01f.jpg,5,2,3
43099,Images/Train/6399926e24.jpg,3,2,1
43100,Images/Train/b65f4b685c.jpg,2,0,2
43101,Images/Train/9520861158.jpg,3,1,2
43102,Images/Train/37c60c3341.jpg,2,2,0
43103,Images/Train/5c026a9471.jpg,3,2,1
43104,Images/Train/2c9e093089.jpg,2,0,2
43105,Images/Train/7d2eec2ef7.jpg,5,4,1
43106,Images/Train/79f1f4dbaf.jpg,2,1,1
43107,Images/Train/9ebe88c115.jpg,2,1,1
43108,Images/Train/9e0617f853.jpg,2,1,1
43109,Images/Train/ad632032d0.jpg,6,5,1
43110,Images/Train/0448bf7b12.jpg,3,1,2
43111,Images/Train/e6554e2ed6.jpg,2,1,1
43112,Images/Train/22c6f8ab83.jpg,2,1,1
43113,Images/Train/07c81145c7.jpg,2,1,1
43114,Images/Train/f64f250c33.jpg,2,0,2
43115,Images/Train/b0fc9be27b.jpg,3,1,2
43116,Images/Train/fff658dda1.jpg,5,4,1
43117,Images/Train/ebecd780fb.jpg,2,1,1
43118,Images/Train/ef9da57b25.jpg,5,1,4
43119,Images/Train/f65ea8caa8.jpg,2,1,1
43120,Images/Train/a77b9d7797.jpg,2,0,2
43121,Images/Train/7163fc55eb.jpg,3,2,1
43122,Images/Train/c1ff6af004.jpg,2,1,1
43123,Images/Train/2154c00c3a.jpg,6,4,2
43124,Images/Train/49205b280b.jpg,2,1,1
43125,Images/Train/5080316a5a.jpg,5,3,2
43126,Images/Train/37bfc6fa38.jpg,2,0,2
43127,Images/Train/9ce8d0c23e.jpg,8,5,3
43128,Images/Train/e13c94aa42.jpg,3,2,1
43129,Images/Train/591482d125.jpg,4,3,1
43130,Images/Train/c83311a9ea.jpg,3,2,1
43131,Images/Train/f8447e936f.jpg,2,0,2
43132,Images/Train/f2ee8e6d05.jpg,5,3,2
43133,Images/Train/c1619eb95b.jpg,12,11,1
43134,Images/Train/b58c0ef025.jpg,4,3,1
43135,Images/Train/6f3c350a69.jpg,3,1,2
43136,Images/Train/c791799063.jpg,2,1,1
43137,Images/Train/8afa7fead3.jpg,2,1,1
43138,Images/Train/a8544db373.jpg,2,1,1
43139,Images/Train/a9a708a7d2.jpg,2,0,2
43140,Images/Train/ceb2a21946.jpg,3,2,1
43141,Images/Train/9d74f23f0c.jpg,2,1,1
43142,Images/Train/5eb2240027.jpg,3,2,1
43143,Images/Train/fc991ba886.jpg,3,0,3
43144,Images/Train/0348d2113f.jpg,5,2,3
43145,Images/Train/7040bfbfb7.jpg,4,2,2
43146,Images/Train/767fd44df2.jpg,2,0,2
43147,Images/Train/91016b662e.jpg,5,4,1
43148,Images/Train/0540ca5210.jpg,4,3,1
43149,Images/Train/3846162f24.jpg,3,0,3
43150,Images/Train/010cccb458.jpg,3,2,1
43151,Images/Train/9f87177a27.jpg,5,4,1
43152,Images/Train/c287524281.jpg,7,5,2
43153,Images/Train/7fbde36f72.jpg,2,1,1
43154,Images/Train/d2c689fc4d.jpg,5,2,3
43155,Images/Train/29787e4cb8.jpg,2,0,2
43156,Images/Train/1ccc4de3d4.jpg,4,0,4
43157,Images/Train/9096d144ee.jpg,14,10,4
43158,Images/Train/1b9e304a44.jpg,4,0,4
43159,Images/Train/b633c45007.jpg,5,4,1
43160,Images/Train/8feff295a3.jpg,2,1,1
43161,Images/Train/2418bb0ecf.jpg,3,2,1
43162,Images/Train/3bb472478a.jpg,4,3,1
43163,Images/Train/badcf05839.jpg,3,2,1
43164,Images/Train/2bffc58110.jpg,4,1,3
43165,Images/Train/d13c67fd6b.jpg,2,0,2
43166,Images/Train/6f148f77a1.jpg,2,1,1
43167,Images/Train/f9716eaade.jpg,1,0,1
43168,Images/Train/75ab78bc26.jpg,2,1,1
43169,Images/Train/1070c3c28d.jpg,19,16,3
43170,Images/Train/247fcdc11a.jpg,2,1,1
43171,Images/Train/6158347071.jpg,3,2,1
43172,Images/Train/ab1551ee25.jpg,2,0,2
43173,Images/Train/bf88d4f07a.jpg,3,1,2
43174,Images/Train/cbf7301597.jpg,2,0,2
43175,Images/Train/b8765ad202.jpg,7,4,3
43176,Images/Train/83f9aeb35f.jpg,3,2,1
43177,Images/Train/d2bfc00f10.jpg,2,1,1
43178,Images/Train/76a370b7c2.jpg,2,1,1
43179,Images/Train/786ef8d2ae.jpg,2,0,2
43180,Images/Train/429390beda.jpg,5,2,3
43181,Images/Train/6789faa0de.jpg,2,1,1
43182,Images/Train/c224dab718.jpg,2,1,1
43183,Images/Train/834d9e1f1c.jpg,2,1,1
43184,Images/Train/8510e96672.jpg,2,1,1
43185,Images/Train/7536e1a8a3.jpg,13,9,4
43186,Images/Train/4c8b00f26e.jpg,3,2,1
43187,Images/Train/36ec43bc88.jpg,3,2,1
43188,Images/Train/2223066d7d.jpg,2,1,1
43189,Images/Train/9a7adce338.jpg,4,3,1
43190,Images/Train/0c6f13c2f8.jpg,2,0,2
43191,Images/Train/f4bea52822.jpg,10,9,1
43192,Images/Train/d3f831f510.jpg,3,1,2
43193,Images/Train/19d88cb0b0.jpg,9,7,2
43194,Images/Train/dba2808efc.jpg,4,3,1
43195,Images/Train/110366f89e.jpg,2,1,1
43196,Images/Train/eafed55109.jpg,3,1,2
43197,Images/Train/cc3cbd9cb1.jpg,6,4,2
43198,Images/Train/ad2d0df9ae.jpg,2,1,1
43199,Images/Train/a983d7d2d7.jpg,5,3,2
43200,Images/Train/5e29868c58.jpg,7,6,1
43201,Images/Train/3525cf1270.jpg,1,1,0
43202,Images/Train/5c076a2584.jpg,2,1,1
43203,Images/Train/d17a595719.jpg,2,0,2
43204,Images/Train/ba029b9a00.jpg,5,3,2
43205,Images/Train/0ff248ca0f.jpg,8,4,4
43206,Images/Train/0f203e6126.jpg,7,3,4
43207,Images/Train/f659fbe13c.jpg,2,0,2
43208,Images/Train/fe534d5b44.jpg,15,12,3
43209,Images/Train/7a13153a93.jpg,5,2,3
43210,Images/Train/e9d6755c46.jpg,3,1,2
43211,Images/Train/deaea24c57.jpg,2,0,2
43212,Images/Train/8535f99782.jpg,3,0,3
43213,Images/Train/5763ca628d.jpg,3,1,2
43214,Images/Train/1323d0eb9d.jpg,7,4,3
43215,Images/Train/0b60895cf2.jpg,10,3,7
43216,Images/Train/2b564e4e0a.jpg,3,1,2
43217,Images/Train/28998954b1.jpg,2,0,2
43218,Images/Train/19fca46186.jpg,11,10,1
43219,Images/Train/0f5a9fbab3.jpg,2,1,1
43220,Images/Train/4603070ecf.jpg,3,1,2
43221,Images/Train/b22cc65d60.jpg,2,2,0
43222,Images/Train/cc9a518751.jpg,2,1,1
43223,Images/Train/393ef4e60a.jpg,5,4,1
43224,Images/Train/c799fe3fa7.jpg,9,8,1
43225,Images/Train/c3e5ecb91e.jpg,2,1,1
43226,Images/Train/cfd54cc691.jpg,3,2,1
43227,Images/Train/bbda4090ac.jpg,2,1,1
43228,Images/Train/d46b89dd17.jpg,9,8,1
43229,Images/Train/59554ff30e.jpg,2,1,1
43230,Images/Train/9a6da1dcc2.jpg,2,1,1
43231,Images/Train/0ffc94d898.jpg,2,1,1
43232,Images/Train/3761029ec3.jpg,2,1,1
43233,Images/Train/4dbae3c507.jpg,2,1,1
43234,Images/Train/6607dff5be.jpg,2,1,1
43235,Images/Train/bb316b0fad.jpg,2,1,1
43236,Images/Train/31eaf209ba.jpg,4,2,2
43237,Images/Train/8d2e5eb1ba.jpg,2,0,2
43238,Images/Train/137e5ef118.jpg,2,1,1
43239,Images/Train/cdf70f3039.jpg,3,2,1
43240,Images/Train/b52fcc770e.jpg,3,2,1
43241,Images/Train/16c5cc8c5f.jpg,2,1,1
43242,Images/Train/78342eba56.jpg,3,2,1
43243,Images/Train/b5f2094023.jpg,1,0,1
43244,Images/Train/26921ccc24.jpg,2,1,1
43245,Images/Train/5d9cfc6948.jpg,2,0,2
43246,Images/Train/03677697fa.jpg,3,2,1
43247,Images/Train/7467ae48f6.jpg,3,2,1
43248,Images/Train/bf3a24cee0.jpg,2,1,1
43249,Images/Train/ce120fd69e.jpg,15,13,2
43250,Images/Train/edef95c7a0.jpg,3,1,2
43251,Images/Train/5a6862a6e5.jpg,1,0,1
43252,Images/Train/8b9e6ea5f4.jpg,18,16,2
43253,Images/Train/395a774e4f.jpg,2,0,2
43254,Images/Train/d36d999a2f.jpg,2,1,1
43255,Images/Train/38c9b205d5.jpg,2,1,1
43256,Images/Train/43904a9175.jpg,2,1,1
43257,Images/Train/e990df5d57.jpg,11,8,3
43258,Images/Train/409834fa25.jpg,6,5,1
43259,Images/Train/2583b4306f.jpg,4,3,1
43260,Images/Train/a6e64a65be.jpg,3,2,1
43261,Images/Train/dc629f6990.jpg,4,2,2
43262,Images/Train/9b25ceff1b.jpg,2,1,1
43263,Images/Train/fe162ca9cd.jpg,2,1,1
43264,Images/Train/8e96e75f75.jpg,5,4,1
43265,Images/Train/360b2344a9.jpg,1,0,1
43266,Images/Train/95ff9abb67.jpg,2,0,2
43267,Images/Train/16387a5f87.jpg,3,1,2
43268,Images/Train/294a668b40.jpg,2,2,0
43269,Images/Train/46e1c08efe.jpg,3,0,3
43270,Images/Train/9437e5b6c3.jpg,3,1,2
43271,Images/Train/2a52b53617.jpg,3,1,2
43272,Images/Train/c35032115c.jpg,3,1,2
43273,Images/Train/240b16cbd5.jpg,2,0,2
43274,Images/Train/c9107ecb9c.jpg,2,1,1
43275,Images/Train/c9a6bb0cc0.jpg,4,3,1
43276,Images/Train/23aa66ca7c.jpg,2,0,2
43277,Images/Train/ced8784db8.jpg,3,2,1
43278,Images/Train/19990072b7.jpg,5,3,2
43279,Images/Train/bed6ce29f9.jpg,2,1,1
43280,Images/Train/8360c72e7b.jpg,2,1,1
43281,Images/Train/56b1cf8aab.jpg,2,1,1
43282,Images/Train/81b4389f29.jpg,3,2,1
43283,Images/Train/7d7207a478.jpg,2,1,1
43284,Images/Train/2dd74671e6.jpg,4,3,1
43285,Images/Train/073568bb7d.jpg,2,1,1
